avgTemp,avgTempRange,avgHumidity,avgHumidityRange,durationDays,brix,pol,purity,actualRendement,baseRen
24.0,23-25,50.0,40-60,3,14.2,9.94,70.0,4.09,3.94
24.0,23-25,50.0,40-60,4,14.2,9.94,70.0,4.0,3.94
24.0,23-25,70.0,61-80,2,14.2,9.94,70.0,4.35,3.94
24.0,23-25,70.0,61-80,3,14.2,9.94,70.0,4.08,3.94
24.0,23-25,70.0,61-80,4,14.2,9.94,70.0,4.0,3.94
24.0,23-25,90.0,81-100,2,14.2,9.94,70.0,4.33,3.94
24.0,23-25,90.0,81-100,3,14.2,9.94,70.0,4.0,3.94
24.0,23-25,90.0,81-100,4,14.2,9.94,70.0,4.0,3.94
27.0,26-28,50.0,40-60,2,14.2,9.94,70.0,4.23,3.94
27.0,26-28,50.0,40-60,3,14.2,9.94,70.0,4.0,3.94
27.0,26-28,50.0,40-60,4,14.2,9.94,70.0,4.0,3.94
27.0,26-28,70.0,61-80,2,14.2,9.94,70.0,4.23,3.94
27.0,26-28,70.0,61-80,3,14.2,9.94,70.0,4.0,3.94
27.0,26-28,70.0,61-80,4,14.2,9.94,70.0,4.0,3.94
27.0,26-28,90.0,81-100,2,14.2,9.94,70.0,4.17,3.94
27.0,26-28,90.0,81-100,3,14.2,9.94,70.0,4.0,3.94
27.0,26-28,90.0,81-100,4,14.2,9.94,70.0,4.0,3.94
30.0,29-31,50.0,40-60,2,14.2,9.94,70.0,4.04,3.94
30.0,29-31,50.0,40-60,3,14.2,9.94,70.0,4.0,3.94
30.0,29-31,50.0,40-60,4,14.2,9.94,70.0,4.0,3.94
30.0,29-31,70.0,61-80,2,14.2,9.94,70.0,4.0,3.94
30.0,29-31,70.0,61-80,3,14.2,9.94,70.0,4.0,3.94
30.0,29-31,70.0,61-80,4,14.2,9.94,70.0,4.0,3.94
30.0,29-31,90.0,81-100,2,14.2,9.94,70.0,4.0,3.94
30.0,29-31,90.0,81-100,3,14.2,9.94,70.0,4.0,3.94
30.0,29-31,90.0,81-100,4,14.2,9.94,70.0,4.0,3.94
33.5,32-35,50.0,40-60,2,14.2,9.94,70.0,4.0,3.94
33.5,32-35,50.0,40-60,3,14.2,9.94,70.0,4.0,3.94
33.5,32-35,50.0,40-60,4,14.2,9.94,70.0,4.0,3.94
33.5,32-35,70.0,61-80,2,14.2,9.94,70.0,4.0,3.94
33.5,32-35,70.0,61-80,3,14.2,9.94,70.0,4.0,3.94
33.5,32-35,70.0,61-80,4,14.2,9.94,70.0,4.0,3.94
33.5,32-35,90.0,81-100,2,14.2,9.94,70.0,4.0,3.94
33.5,32-35,90.0,81-100,3,14.2,9.94,70.0,4.0,3.94
33.5,32-35,90.0,81-100,4,14.2,9.94,70.0,4.0,3.94
24.0,23-25,50.0,40-60,2,15.5,12.53,80.84,6.58,6.11
24.0,23-25,50.0,40-60,3,15.5,12.53,80.84,6.28,6.11
24.0,23-25,50.0,40-60,4,15.5,12.53,80.84,5.97,6.11
24.0,23-25,70.0,61-80,2,15.5,12.53,80.84,6.56,6.11
24.0,23-25,70.0,61-80,3,15.5,12.53,80.84,6.28,6.11
24.0,23-25,70.0,61-80,4,15.5,12.53,80.84,5.88,6.11
24.0,23-25,90.0,81-100,2,15.5,12.53,80.84,6.47,6.11
24.0,23-25,90.0,81-100,3,15.5,12.53,80.84,6.2,6.11
24.0,23-25,90.0,81-100,4,15.5,12.53,80.84,5.86,6.11
27.0,26-28,50.0,40-60,2,15.5,12.53,80.84,6.49,6.11
27.0,26-28,50.0,40-60,3,15.5,12.53,80.84,6.16,6.11
27.0,26-28,50.0,40-60,4,15.5,12.53,80.84,5.75,6.11
27.0,26-28,70.0,61-80,2,15.5,12.53,80.84,6.34,6.11
27.0,26-28,70.0,61-80,3,15.5,12.53,80.84,6.12,6.11
27.0,26-28,70.0,61-80,4,15.5,12.53,80.84,5.77,6.11
27.0,26-28,90.0,81-100,2,15.5,12.53,80.84,6.33,6.11
27.0,26-28,90.0,81-100,3,15.5,12.53,80.84,5.99,6.11
27.0,26-28,90.0,81-100,4,15.5,12.53,80.84,5.67,6.11
30.0,29-31,50.0,40-60,2,15.5,12.53,80.84,6.18,6.11
30.0,29-31,50.0,40-60,3,15.5,12.53,80.84,5.9,6.11
30.0,29-31,50.0,40-60,4,15.5,12.53,80.84,5.54,6.11
30.0,29-31,70.0,61-80,2,15.5,12.53,80.84,6.19,6.11
30.0,29-31,70.0,61-80,3,15.5,12.53,80.84,5.82,6.11
30.0,29-31,70.0,61-80,4,15.5,12.53,80.84,5.51,6.11
30.0,29-31,90.0,81-100,2,15.5,12.53,80.84,6.06,6.11
30.0,29-31,90.0,81-100,3,15.5,12.53,80.84,5.79,6.11
30.0,29-31,90.0,81-100,4,15.5,12.53,80.84,5.43,6.11
33.5,32-35,50.0,40-60,2,15.5,12.53,80.84,5.96,6.11
33.5,32-35,50.0,40-60,3,15.5,12.53,80.84,5.58,6.11
33.5,32-35,50.0,40-60,4,15.5,12.53,80.84,5.24,6.11
33.5,32-35,70.0,61-80,2,15.5,12.53,80.84,5.9,6.11
33.5,32-35,70.0,61-80,3,15.5,12.53,80.84,5.56,6.11
33.5,32-35,70.0,61-80,4,15.5,12.53,80.84,5.19,6.11
33.5,32-35,90.0,81-100,2,15.5,12.53,80.84,5.79,6.11
33.5,32-35,90.0,81-100,3,15.5,12.53,80.84,5.51,6.11
33.5,32-35,90.0,81-100,4,15.5,12.53,80.84,5.09,6.11
24.0,23-25,50.0,40-60,2,19.0,16.45,86.57,9.49,9.03
24.0,23-25,50.0,40-60,3,19.0,16.45,86.57,9.24,9.03
24.0,23-25,50.0,40-60,4,19.0,16.45,86.57,8.86,9.03
24.0,23-25,70.0,61-80,2,19.0,16.45,86.57,9.41,9.03
24.0,23-25,70.0,61-80,3,19.0,16.45,86.57,9.14,9.03
24.0,23-25,70.0,61-80,4,19.0,16.45,86.57,8.82,9.03
24.0,23-25,90.0,81-100,2,19.0,16.45,86.57,9.35,9.03
24.0,23-25,90.0,81-100,3,19.0,16.45,86.57,9.11,9.03
24.0,23-25,90.0,81-100,4,19.0,16.45,86.57,8.75,9.03
27.0,26-28,50.0,40-60,2,19.0,16.45,86.57,9.36,9.03
27.0,26-28,50.0,40-60,3,19.0,16.45,86.57,9.1,9.03
27.0,26-28,50.0,40-60,4,19.0,16.45,86.57,8.7,9.03
27.0,26-28,70.0,61-80,2,19.0,16.45,86.57,9.28,9.03
27.0,26-28,70.0,61-80,3,19.0,16.45,86.57,9.03,9.03
27.0,26-28,70.0,61-80,4,19.0,16.45,86.57,8.67,9.03
27.0,26-28,90.0,81-100,2,19.0,16.45,86.57,9.21,9.03
27.0,26-28,90.0,81-100,3,19.0,16.45,86.57,8.91,9.03
27.0,26-28,90.0,81-100,4,19.0,16.45,86.57,8.57,9.03
30.0,29-31,50.0,40-60,2,19.0,16.45,86.57,9.1,9.03
30.0,29-31,50.0,40-60,3,19.0,16.45,86.57,8.84,9.03
30.0,29-31,50.0,40-60,4,19.0,16.45,86.57,8.49,9.03
30.0,29-31,70.0,61-80,2,19.0,16.45,86.57,9.06,9.03
30.0,29-31,70.0,61-80,3,19.0,16.45,86.57,8.76,9.03
30.0,29-31,70.0,61-80,4,19.0,16.45,86.57,8.41,9.03
30.0,29-31,90.0,81-100,2,19.0,16.45,86.57,8.97,9.03
30.0,29-31,90.0,81-100,3,19.0,16.45,86.57,8.65,9.03
30.0,29-31,90.0,81-100,4,19.0,16.45,86.57,8.32,9.03
33.5,32-35,50.0,40-60,2,19.0,16.45,86.57,8.82,9.03
33.5,32-35,50.0,40-60,3,19.0,16.45,86.57,8.54,9.03
33.5,32-35,50.0,40-60,4,19.0,16.45,86.57,8.22,9.03
33.5,32-35,70.0,61-80,2,19.0,16.45,86.57,8.78,9.03
33.5,32-35,70.0,61-80,3,19.0,16.45,86.57,8.53,9.03
33.5,32-35,70.0,61-80,4,19.0,16.45,86.57,8.17,9.03
33.5,32-35,90.0,81-100,2,19.0,16.45,86.57,8.76,9.03
33.5,32-35,90.0,81-100,3,19.0,16.45,86.57,8.45,9.03
33.5,32-35,90.0,81-100,4,19.0,16.45,86.57,8.07,9.03
24.0,23-25,50.0,40-60,2,15.9,14.2,89.3,8.37,7.88
24.0,23-25,50.0,40-60,3,15.9,14.2,89.3,8.02,7.88
24.0,23-25,50.0,40-60,4,15.9,14.2,89.3,7.73,7.88
24.0,23-25,70.0,61-80,2,15.9,14.2,89.3,8.32,7.88
24.0,23-25,70.0,61-80,3,15.9,14.2,89.3,8.01,7.88
24.0,23-25,70.0,61-80,4,15.9,14.2,89.3,7.68,7.88
24.0,23-25,90.0,81-100,2,15.9,14.2,89.3,8.22,7.88
24.0,23-25,90.0,81-100,3,15.9,14.2,89.3,7.93,7.88
24.0,23-25,90.0,81-100,4,15.9,14.2,89.3,7.57,7.88
27.0,26-28,50.0,40-60,2,15.9,14.2,89.3,8.23,7.88
27.0,26-28,50.0,40-60,3,15.9,14.2,89.3,7.95,7.88
27.0,26-28,50.0,40-60,4,15.9,14.2,89.3,7.59,7.88
27.0,26-28,70.0,61-80,2,15.9,14.2,89.3,8.19,7.88
27.0,26-28,70.0,61-80,3,15.9,14.2,89.3,7.81,7.88
27.0,26-28,70.0,61-80,4,15.9,14.2,89.3,7.55,7.88
27.0,26-28,90.0,81-100,2,15.9,14.2,89.3,8.06,7.88
27.0,26-28,90.0,81-100,3,15.9,14.2,89.3,7.82,7.88
27.0,26-28,90.0,81-100,4,15.9,14.2,89.3,7.4,7.88
30.0,29-31,50.0,40-60,2,15.9,14.2,89.3,7.96,7.88
30.0,29-31,50.0,40-60,3,15.9,14.2,89.3,7.69,7.88
30.0,29-31,50.0,40-60,4,15.9,14.2,89.3,7.33,7.88
30.0,29-31,70.0,61-80,2,15.9,14.2,89.3,7.91,7.88
30.0,29-31,70.0,61-80,3,15.9,14.2,89.3,7.64,7.88
30.0,29-31,70.0,61-80,4,15.9,14.2,89.3,7.27,7.88
30.0,29-31,90.0,81-100,2,15.9,14.2,89.3,7.82,7.88
30.0,29-31,90.0,81-100,3,15.9,14.2,89.3,7.55,7.88
30.0,29-31,90.0,81-100,4,15.9,14.2,89.3,7.16,7.88
33.5,32-35,50.0,40-60,2,15.9,14.2,89.3,7.71,7.88
33.5,32-35,50.0,40-60,3,15.9,14.2,89.3,7.34,7.88
33.5,32-35,50.0,40-60,4,15.9,14.2,89.3,7.04,7.88
33.5,32-35,70.0,61-80,2,15.9,14.2,89.3,7.63,7.88
33.5,32-35,70.0,61-80,3,15.9,14.2,89.3,7.32,7.88
33.5,32-35,70.0,61-80,4,15.9,14.2,89.3,6.99,7.88
33.5,32-35,90.0,81-100,2,15.9,14.2,89.3,7.57,7.88
33.5,32-35,90.0,81-100,3,15.9,14.2,89.3,7.31,7.88
33.5,32-35,90.0,81-100,4,15.9,14.2,89.3,6.94,7.88
24.0,23-25,50.0,40-60,2,15.5,13.6,83.87,7.14,6.64
24.0,23-25,50.0,40-60,3,15.5,13.6,83.87,6.82,6.64
24.0,23-25,50.0,40-60,4,15.5,13.6,83.87,6.46,6.64
24.0,23-25,70.0,61-80,2,15.5,13.6,83.87,7.02,6.64
24.0,23-25,70.0,61-80,3,15.5,13.6,83.87,6.76,6.64
24.0,23-25,70.0,61-80,4,15.5,13.6,83.87,6.45,6.64
24.0,23-25,90.0,81-100,2,15.5,13.6,83.87,6.98,6.64
24.0,23-25,90.0,81-100,3,15.5,13.6,83.87,6.69,6.64
24.0,23-25,90.0,81-100,4,15.5,13.6,83.87,6.32,6.64
27.0,26-28,50.0,40-60,2,15.5,13.6,83.87,6.95,6.64
27.0,26-28,50.0,40-60,3,15.5,13.6,83.87,6.63,6.64
27.0,26-28,50.0,40-60,4,15.5,13.6,83.87,6.33,6.64
27.0,26-28,70.0,61-80,2,15.5,13.6,83.87,6.91,6.64
27.0,26-28,70.0,61-80,3,15.5,13.6,83.87,6.63,6.64
27.0,26-28,70.0,61-80,4,15.5,13.6,83.87,6.27,6.64
27.0,26-28,90.0,81-100,2,15.5,13.6,83.87,6.87,6.64
27.0,26-28,90.0,81-100,3,15.5,13.6,83.87,6.57,6.64
27.0,26-28,90.0,81-100,4,15.5,13.6,83.87,6.22,6.64
30.0,29-31,50.0,40-60,2,15.5,13.6,83.87,6.73,6.64
30.0,29-31,50.0,40-60,3,15.5,13.6,83.87,6.42,6.64
30.0,29-31,50.0,40-60,4,15.5,13.6,83.87,6.12,6.64
30.0,29-31,70.0,61-80,2,15.5,13.6,83.87,6.64,6.64
30.0,29-31,70.0,61-80,3,15.5,13.6,83.87,6.35,6.64
30.0,29-31,70.0,61-80,4,15.5,13.6,83.87,6.02,6.64
30.0,29-31,90.0,81-100,2,15.5,13.6,83.87,6.61,6.64
30.0,29-31,90.0,81-100,3,15.5,13.6,83.87,6.25,6.64
30.0,29-31,90.0,81-100,4,15.5,13.6,83.87,5.97,6.64
33.5,32-35,50.0,40-60,2,15.5,13.6,83.87,6.46,6.64
33.5,32-35,50.0,40-60,3,15.5,13.6,83.87,6.15,6.64
33.5,32-35,50.0,40-60,4,15.5,13.6,83.87,5.79,6.64
33.5,32-35,70.0,61-80,2,15.5,13.6,83.87,6.4,6.64
33.5,32-35,70.0,61-80,3,15.5,13.6,83.87,6.07,6.64
33.5,32-35,70.0,61-80,4,15.5,13.6,83.87,5.71,6.64
33.5,32-35,90.0,81-100,2,15.5,13.6,83.87,6.3,6.64
33.5,32-35,90.0,81-100,3,15.5,13.6,83.87,6.04,6.64
33.5,32-35,90.0,81-100,4,15.5,13.6,83.87,5.68,6.64
24.0,23-25,50.0,40-60,2,18.6,15.75,84.67,8.87,8.39
24.0,23-25,50.0,40-60,3,18.6,15.75,84.67,8.58,8.39
24.0,23-25,50.0,40-60,4,18.6,15.75,84.67,8.23,8.39
24.0,23-25,70.0,61-80,2,18.6,15.75,84.67,8.8,8.39
24.0,23-25,70.0,61-80,3,18.6,15.75,84.67,8.48,8.39
24.0,23-25,70.0,61-80,4,18.6,15.75,84.67,8.21,8.39
24.0,23-25,90.0,81-100,2,18.6,15.75,84.67,8.75,8.39
24.0,23-25,90.0,81-100,3,18.6,15.75,84.67,8.46,8.39
24.0,23-25,90.0,81-100,4,18.6,15.75,84.67,8.09,8.39
27.0,26-28,50.0,40-60,2,18.6,15.75,84.67,8.75,8.39
27.0,26-28,50.0,40-60,3,18.6,15.75,84.67,8.43,8.39
27.0,26-28,50.0,40-60,4,18.6,15.75,84.67,8.03,8.39
27.0,26-28,70.0,61-80,2,18.6,15.75,84.67,8.71,8.39
27.0,26-28,70.0,61-80,3,18.6,15.75,84.67,8.35,8.39
27.0,26-28,70.0,61-80,4,18.6,15.75,84.67,7.98,8.39
27.0,26-28,90.0,81-100,2,18.6,15.75,84.67,8.55,8.39
27.0,26-28,90.0,81-100,3,18.6,15.75,84.67,8.31,8.39
27.0,26-28,90.0,81-100,4,18.6,15.75,84.67,7.96,8.39
30.0,29-31,50.0,40-60,2,18.6,15.75,84.67,8.5,8.39
30.0,29-31,50.0,40-60,3,18.6,15.75,84.67,8.22,8.39
30.0,29-31,50.0,40-60,4,18.6,15.75,84.67,7.81,8.39
30.0,29-31,70.0,61-80,2,18.6,15.75,84.67,8.44,8.39
30.0,29-31,70.0,61-80,3,18.6,15.75,84.67,8.14,8.39
30.0,29-31,70.0,61-80,4,18.6,15.75,84.67,7.83,8.39
30.0,29-31,90.0,81-100,2,18.6,15.75,84.67,8.33,8.39
30.0,29-31,90.0,81-100,3,18.6,15.75,84.67,8.1,8.39
30.0,29-31,90.0,81-100,4,18.6,15.75,84.67,7.66,8.39
33.5,32-35,50.0,40-60,2,18.6,15.75,84.67,8.23,8.39
33.5,32-35,50.0,40-60,3,18.6,15.75,84.67,7.91,8.39
33.5,32-35,50.0,40-60,4,18.6,15.75,84.67,7.58,8.39
33.5,32-35,70.0,61-80,2,18.6,15.75,84.67,8.1,8.39
33.5,32-35,70.0,61-80,3,18.6,15.75,84.67,7.81,8.39
33.5,32-35,70.0,61-80,4,18.6,15.75,84.67,7.46,8.39
33.5,32-35,90.0,81-100,2,18.6,15.75,84.67,8.08,8.39
33.5,32-35,90.0,81-100,3,18.6,15.75,84.67,7.78,8.39
33.5,32-35,90.0,81-100,4,18.6,15.75,84.67,7.46,8.39
24.0,23-25,50.0,40-60,2,16.6,13.92,83.85,7.68,7.2
24.0,23-25,50.0,40-60,3,16.6,13.92,83.85,7.34,7.2
24.0,23-25,50.0,40-60,4,16.6,13.92,83.85,7.0,7.2
24.0,23-25,70.0,61-80,2,16.6,13.92,83.85,7.58,7.2
24.0,23-25,70.0,61-80,3,16.6,13.92,83.85,7.36,7.2
24.0,23-25,70.0,61-80,4,16.6,13.92,83.85,7.01,7.2
24.0,23-25,90.0,81-100,2,16.6,13.92,83.85,7.6,7.2
24.0,23-25,90.0,81-100,3,16.6,13.92,83.85,7.24,7.2
24.0,23-25,90.0,81-100,4,16.6,13.92,83.85,6.85,7.2
27.0,26-28,50.0,40-60,2,16.6,13.92,83.85,7.5,7.2
27.0,26-28,50.0,40-60,3,16.6,13.92,83.85,7.24,7.2
27.0,26-28,50.0,40-60,4,16.6,13.92,83.85,6.93,7.2
27.0,26-28,70.0,61-80,2,16.6,13.92,83.85,7.44,7.2
27.0,26-28,70.0,61-80,3,16.6,13.92,83.85,7.14,7.2
27.0,26-28,70.0,61-80,4,16.6,13.92,83.85,6.85,7.2
27.0,26-28,90.0,81-100,2,16.6,13.92,83.85,7.42,7.2
27.0,26-28,90.0,81-100,3,16.6,13.92,83.85,7.08,7.2
27.0,26-28,90.0,81-100,4,16.6,13.92,83.85,6.78,7.2
30.0,29-31,50.0,40-60,2,16.6,13.92,83.85,7.25,7.2
30.0,29-31,50.0,40-60,3,16.6,13.92,83.85,7.03,7.2
30.0,29-31,50.0,40-60,4,16.6,13.92,83.85,6.61,7.2
30.0,29-31,70.0,61-80,2,16.6,13.92,83.85,7.2,7.2
30.0,29-31,70.0,61-80,3,16.6,13.92,83.85,6.92,7.2
30.0,29-31,70.0,61-80,4,16.6,13.92,83.85,6.56,7.2
30.0,29-31,90.0,81-100,2,16.6,13.92,83.85,7.16,7.2
30.0,29-31,90.0,81-100,3,16.6,13.92,83.85,6.88,7.2
30.0,29-31,90.0,81-100,4,16.6,13.92,83.85,6.51,7.2
33.5,32-35,50.0,40-60,2,16.6,13.92,83.85,7.03,7.2
33.5,32-35,50.0,40-60,3,16.6,13.92,83.85,6.7,7.2
33.5,32-35,50.0,40-60,4,16.6,13.92,83.85,6.31,7.2
33.5,32-35,70.0,61-80,2,16.6,13.92,83.85,7.01,7.2
33.5,32-35,70.0,61-80,3,16.6,13.92,83.85,6.69,7.2
33.5,32-35,70.0,61-80,4,16.6,13.92,83.85,6.27,7.2
33.5,32-35,90.0,81-100,2,16.6,13.92,83.85,6.87,7.2
33.5,32-35,90.0,81-100,3,16.6,13.92,83.85,6.59,7.2
33.5,32-35,90.0,81-100,4,16.6,13.92,83.85,6.2,7.2
24.0,23-25,50.0,40-60,2,16.4,14.17,86.4,8.08,7.59
24.0,23-25,50.0,40-60,3,16.4,14.17,86.4,7.77,7.59
24.0,23-25,50.0,40-60,4,16.4,14.17,86.4,7.39,7.59
24.0,23-25,70.0,61-80,2,16.4,14.17,86.4,7.98,7.59
24.0,23-25,70.0,61-80,3,16.4,14.17,86.4,7.75,7.59
24.0,23-25,70.0,61-80,4,16.4,14.17,86.4,7.35,7.59
24.0,23-25,90.0,81-100,2,16.4,14.17,86.4,7.91,7.59
24.0,23-25,90.0,81-100,3,16.4,14.17,86.4,7.66,7.59
24.0,23-25,90.0,81-100,4,16.4,14.17,86.4,7.31,7.59
27.0,26-28,50.0,40-60,2,16.4,14.17,86.4,7.9,7.59
27.0,26-28,50.0,40-60,3,16.4,14.17,86.4,7.66,7.59
27.0,26-28,50.0,40-60,4,16.4,14.17,86.4,7.29,7.59
27.0,26-28,70.0,61-80,2,16.4,14.17,86.4,7.85,7.59
27.0,26-28,70.0,61-80,3,16.4,14.17,86.4,7.56,7.59
27.0,26-28,70.0,61-80,4,16.4,14.17,86.4,7.24,7.59
27.0,26-28,90.0,81-100,2,16.4,14.17,86.4,7.76,7.59
27.0,26-28,90.0,81-100,3,16.4,14.17,86.4,7.49,7.59
27.0,26-28,90.0,81-100,4,16.4,14.17,86.4,7.16,7.59
30.0,29-31,50.0,40-60,2,16.4,14.17,86.4,7.68,7.59
30.0,29-31,50.0,40-60,3,16.4,14.17,86.4,7.39,7.59
30.0,29-31,50.0,40-60,4,16.4,14.17,86.4,7.03,7.59
30.0,29-31,70.0,61-80,2,16.4,14.17,86.4,7.6,7.59
30.0,29-31,70.0,61-80,3,16.4,14.17,86.4,7.32,7.59
30.0,29-31,70.0,61-80,4,16.4,14.17,86.4,6.98,7.59
30.0,29-31,90.0,81-100,2,16.4,14.17,86.4,7.58,7.59
30.0,29-31,90.0,81-100,3,16.4,14.17,86.4,7.27,7.59
30.0,29-31,90.0,81-100,4,16.4,14.17,86.4,6.89,7.59
33.5,32-35,50.0,40-60,2,16.4,14.17,86.4,7.45,7.59
33.5,32-35,50.0,40-60,3,16.4,14.17,86.4,7.06,7.59
33.5,32-35,50.0,40-60,4,16.4,14.17,86.4,6.72,7.59
33.5,32-35,70.0,61-80,2,16.4,14.17,86.4,7.33,7.59
33.5,32-35,70.0,61-80,3,16.4,14.17,86.4,7.02,7.59
33.5,32-35,70.0,61-80,4,16.4,14.17,86.4,6.71,7.59
33.5,32-35,90.0,81-100,2,16.4,14.17,86.4,7.22,7.59
33.5,32-35,90.0,81-100,3,16.4,14.17,86.4,6.94,7.59
33.5,32-35,90.0,81-100,4,16.4,14.17,86.4,6.6,7.59
24.0,23-25,50.0,40-60,2,17.6,14.36,81.59,7.75,7.25
24.0,23-25,50.0,40-60,3,17.6,14.36,81.59,7.47,7.25
24.0,23-25,50.0,40-60,4,17.6,14.36,81.59,7.11,7.25
24.0,23-25,70.0,61-80,2,17.6,14.36,81.59,7.65,7.25
24.0,23-25,70.0,61-80,3,17.6,14.36,81.59,7.39,7.25
24.0,23-25,70.0,61-80,4,17.6,14.36,81.59,6.98,7.25
24.0,23-25,90.0,81-100,2,17.6,14.36,81.59,7.58,7.25
24.0,23-25,90.0,81-100,3,17.6,14.36,81.59,7.33,7.25
24.0,23-25,90.0,81-100,4,17.6,14.36,81.59,6.95,7.25
27.0,26-28,50.0,40-60,2,17.6,14.36,81.59,7.54,7.25
27.0,26-28,50.0,40-60,3,17.6,14.36,81.59,7.27,7.25
27.0,26-28,50.0,40-60,4,17.6,14.36,81.59,6.9,7.25
27.0,26-28,70.0,61-80,2,17.6,14.36,81.59,7.52,7.25
27.0,26-28,70.0,61-80,3,17.6,14.36,81.59,7.23,7.25
27.0,26-28,70.0,61-80,4,17.6,14.36,81.59,6.86,7.25
27.0,26-28,90.0,81-100,2,17.6,14.36,81.59,7.49,7.25
27.0,26-28,90.0,81-100,3,17.6,14.36,81.59,7.16,7.25
27.0,26-28,90.0,81-100,4,17.6,14.36,81.59,6.83,7.25
30.0,29-31,50.0,40-60,2,17.6,14.36,81.59,7.37,7.25
30.0,29-31,50.0,40-60,3,17.6,14.36,81.59,7.06,7.25
30.0,29-31,50.0,40-60,4,17.6,14.36,81.59,6.69,7.25
30.0,29-31,70.0,61-80,2,17.6,14.36,81.59,7.24,7.25
30.0,29-31,70.0,61-80,3,17.6,14.36,81.59,7.0,7.25
30.0,29-31,70.0,61-80,4,17.6,14.36,81.59,6.63,7.25
30.0,29-31,90.0,81-100,2,17.6,14.36,81.59,7.17,7.25
30.0,29-31,90.0,81-100,3,17.6,14.36,81.59,6.9,7.25
30.0,29-31,90.0,81-100,4,17.6,14.36,81.59,6.58,7.25
33.5,32-35,50.0,40-60,2,17.6,14.36,81.59,7.11,7.25
33.5,32-35,50.0,40-60,3,17.6,14.36,81.59,6.75,7.25
33.5,32-35,50.0,40-60,4,17.6,14.36,81.59,6.41,7.25
33.5,32-35,70.0,61-80,2,17.6,14.36,81.59,7.05,7.25
33.5,32-35,70.0,61-80,3,17.6,14.36,81.59,6.69,7.25
33.5,32-35,70.0,61-80,4,17.6,14.36,81.59,6.32,7.25
33.5,32-35,90.0,81-100,2,17.6,14.36,81.59,6.91,7.25
33.5,32-35,90.0,81-100,3,17.6,14.36,81.59,6.67,7.25
33.5,32-35,90.0,81-100,4,17.6,14.36,81.59,6.25,7.25
24.0,23-25,50.0,40-60,2,18.2,14.91,81.92,8.07,7.61
24.0,23-25,50.0,40-60,3,18.2,14.91,81.92,7.79,7.61
24.0,23-25,50.0,40-60,4,18.2,14.91,81.92,7.47,7.61
24.0,23-25,70.0,61-80,2,18.2,14.91,81.92,8.08,7.61
24.0,23-25,70.0,61-80,3,18.2,14.91,81.92,7.73,7.61
24.0,23-25,70.0,61-80,4,18.2,14.91,81.92,7.43,7.61
24.0,23-25,90.0,81-100,2,18.2,14.91,81.92,7.93,7.61
24.0,23-25,90.0,81-100,3,18.2,14.91,81.92,7.63,7.61
24.0,23-25,90.0,81-100,4,18.2,14.91,81.92,7.35,7.61
27.0,26-28,50.0,40-60,2,18.2,14.91,81.92,7.94,7.61
27.0,26-28,50.0,40-60,3,18.2,14.91,81.92,7.61,7.61
27.0,26-28,50.0,40-60,4,18.2,14.91,81.92,7.29,7.61
27.0,26-28,70.0,61-80,2,18.2,14.91,81.92,7.92,7.61
27.0,26-28,70.0,61-80,3,18.2,14.91,81.92,7.62,7.61
27.0,26-28,70.0,61-80,4,18.2,14.91,81.92,7.28,7.61
27.0,26-28,90.0,81-100,2,18.2,14.91,81.92,7.82,7.61
27.0,26-28,90.0,81-100,3,18.2,14.91,81.92,7.55,7.61
27.0,26-28,90.0,81-100,4,18.2,14.91,81.92,7.16,7.61
30.0,29-31,50.0,40-60,2,18.2,14.91,81.92,7.71,7.61
30.0,29-31,50.0,40-60,3,18.2,14.91,81.92,7.43,7.61
30.0,29-31,50.0,40-60,4,18.2,14.91,81.92,7.04,7.61
30.0,29-31,70.0,61-80,2,18.2,14.91,81.92,7.61,7.61
30.0,29-31,70.0,61-80,3,18.2,14.91,81.92,7.34,7.61
30.0,29-31,70.0,61-80,4,18.2,14.91,81.92,7.01,7.61
30.0,29-31,90.0,81-100,2,18.2,14.91,81.92,7.54,7.61
30.0,29-31,90.0,81-100,3,18.2,14.91,81.92,7.23,7.61
30.0,29-31,90.0,81-100,4,18.2,14.91,81.92,6.9,7.61
33.5,32-35,50.0,40-60,2,18.2,14.91,81.92,7.37,7.61
33.5,32-35,50.0,40-60,3,18.2,14.91,81.92,7.14,7.61
33.5,32-35,50.0,40-60,4,18.2,14.91,81.92,6.75,7.61
33.5,32-35,70.0,61-80,2,18.2,14.91,81.92,7.33,7.61
33.5,32-35,70.0,61-80,3,18.2,14.91,81.92,7.09,7.61
33.5,32-35,70.0,61-80,4,18.2,14.91,81.92,6.75,7.61
33.5,32-35,90.0,81-100,2,18.2,14.91,81.92,7.24,7.61
33.5,32-35,90.0,81-100,3,18.2,14.91,81.92,6.96,7.61
33.5,32-35,90.0,81-100,4,18.2,14.91,81.92,6.68,7.61
24.0,23-25,50.0,40-60,2,16.7,13.54,81.08,7.19,6.72
24.0,23-25,50.0,40-60,3,16.7,13.54,81.08,6.94,6.72
24.0,23-25,50.0,40-60,4,16.7,13.54,81.08,6.53,6.72
24.0,23-25,70.0,61-80,2,16.7,13.54,81.08,7.12,6.72
24.0,23-25,70.0,61-80,3,16.7,13.54,81.08,6.82,6.72
24.0,23-25,70.0,61-80,4,16.7,13.54,81.08,6.46,6.72
24.0,23-25,90.0,81-100,2,16.7,13.54,81.08,7.11,6.72
24.0,23-25,90.0,81-100,3,16.7,13.54,81.08,6.82,6.72
